request_id,timestamp,child_id,latitude,longitude,country,timezone,letter_text,primary_gift_category,gift_count,sentiment_score,urgency_level,language_code,delivery_preference,extracted_gifts_json
REQ_2025_00000510,2025-11-05 01:48:17.745528,CH_DO_54175,-29.390249,-71.291111,Cyprus,Asia/Ashgabat,"Hi Santa! My name is Heather and I am 3 years old. This year I want doll, puzzle, and LEGO set. I've been helpful and helped my brother. Thank you!",TOYS,3,0.842,3,pt,stocking,"[{""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 1.0}, {""item_name"": ""puzzle"", ""category"": ""TOYS"", ""confidence_score"": 0.96}, {""item_name"": ""LEGO set"", ""category"": ""TOYS"", ""confidence_score"": 0.99}]"
REQ_2025_00000166,2025-11-05 02:26:54.234190,CH_AU_57329,30.9339695,134.344395,Iraq,Africa/Maputo,"Hi Santa! My name is Sheryl and I am 6 years old. This year I want basketball, bicycle, and skateboard. I've been kind and helped my grandparents. Thank you!",SPORTS,3,0.974,2,zh,mailbox,"[{""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.87}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.94}, {""item_name"": ""skateboard"", ""category"": ""SPORTS"", ""confidence_score"": 0.95}]"
REQ_2025_00000157,2025-11-05 03:50:00.912060,CH_GY_17770,-13.1849,-45.395532,Angola,Atlantic/Reykjavik,"Hi Santa! My name is Alexander and I am 5 years old. This year I want comic book, coloring book, and educational book. I've been helpful and helped my dad. Thank you!",BOOKS,3,0.997,2,fr,tree,"[{""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.83}, {""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.86}, {""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.85}]"
REQ_2025_00000920,2025-11-05 03:51:37.873392,CH_GN_15789,-13.7159045,13.155073,Papua New Guinea,Africa/Tunis,"Dear Santa, I have been very good this year. For Christmas, I would really like action figure and maybe doll. I promise to help with chores. Love, Kara",TOYS,3,0.79,3,fr,chimney,"[{""item_name"": ""action figure"", ""category"": ""TOYS"", ""confidence_score"": 0.99}, {""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 0.9}, {""item_name"": ""puzzle"", ""category"": ""TOYS"", ""confidence_score"": 1.0}]"
REQ_2025_00000976,2025-11-05 03:53:30.975797,CH_AZ_45169,73.5147925,-173.290162,Vanuatu,America/Guyana,"Hi Santa! My name is Kelsey and I am 3 years old. This year I want toy car, LEGO set, and doll. I've been helpful and helped my sister. Thank you!",TOYS,3,0.7,5,zh,mailbox,"[{""item_name"": ""toy car"", ""category"": ""TOYS"", ""confidence_score"": 0.92}, {""item_name"": ""LEGO set"", ""category"": ""TOYS"", ""confidence_score"": 0.84}, {""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 0.87}]"
REQ_2025_00000202,2025-11-05 04:09:51.593275,CH_BH_60667,-60.3563285,133.494716,Puerto Rico,Europe/Bratislava,"Dear Santa, I have been very excellent this year. For Christmas, I would really like building blocks and maybe craft kit. I promise to share with my siblings. Love, Deborah",CREATIVE,3,0.62,5,de,tree,"[{""item_name"": ""building blocks"", ""category"": ""CREATIVE"", ""confidence_score"": 0.93}, {""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.94}, {""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.85}]"
REQ_2025_00000971,2025-11-05 04:27:13.813178,CH_LC_81660,65.9280945,146.010414,Guyana,Atlantic/Cape_Verde,"Santa, please bring me puzzle for Christmas. I really need it because all my friends have one. I've been excellent all year. From William",TOYS,3,0.947,2,fr,chimney,"[{""item_name"": ""puzzle"", ""category"": ""TOYS"", ""confidence_score"": 0.97}, {""item_name"": ""stuffed animal"", ""category"": ""TOYS"", ""confidence_score"": 0.96}, {""item_name"": ""toy car"", ""category"": ""TOYS"", ""confidence_score"": 0.99}]"
REQ_2025_00000655,2025-11-05 04:47:01.455879,CH_SE_54146,-28.9056865,12.65688,Slovenia,Asia/Dushanbe,"Hi Santa! My name is Stacey and I am 11 years old. This year I want basketball, soccer ball, and skateboard. I've been kind and helped my sister. Thank you!",SPORTS,3,0.959,3,es,chimney,"[{""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.81}, {""item_name"": ""soccer ball"", ""category"": ""SPORTS"", ""confidence_score"": 0.98}, {""item_name"": ""skateboard"", ""category"": ""SPORTS"", ""confidence_score"": 0.99}]"
REQ_2025_00000916,2025-11-05 05:02:33.830728,CH_JM_29542,83.3916075,-130.711699,Myanmar,America/Dominica,"Santa, please bring me comic book for Christmas. I really need it because my old one broke. I've been helpful all year. From Lynn",BOOKS,3,0.983,3,zh,stocking,"[{""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.8}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.84}, {""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.82}]"
REQ_2025_00000152,2025-11-05 05:55:21.815421,CH_VC_50026,35.909796,153.92357,Uganda,Europe/Madrid,"Santa, please bring me robot for Christmas. I really need it because I want to learn. I've been very good all year. From Monique",ELECTRONICS,3,0.647,3,fr,mailbox,"[{""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.88}, {""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.83}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.88}]"
REQ_2025_00000130,2025-11-05 06:11:27.888680,CH_LU_71112,-29.8416645,-53.722951,Dominica,Europe/Monaco,"Hi Santa! My name is Jennifer and I am 10 years old. This year I want robot, drone, and gaming console. I've been very good and helped my sister. Thank you!",ELECTRONICS,3,0.813,3,it,stocking,"[{""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.87}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.98}, {""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.89}]"
REQ_2025_00000077,2025-11-05 09:02:09.739603,CH_HR_55793,-27.4731415,-85.988956,Antigua and Barbuda,Pacific/Efate,"Santa, please bring me smartwatch for Christmas. I really need it because I want to learn. I've been kind all year. From Jessica",ELECTRONICS,3,0.74,2,de,chimney,"[{""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.83}, {""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.84}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.92}]"
REQ_2025_00000375,2025-11-05 10:43:56.385027,CH_DJ_47309,17.34314,57.892797,Myanmar,Asia/Dubai,"Hi Santa! My name is George and I am 3 years old. This year I want educational book, chapter book, and comic book. I've been excellent and helped my sister. Thank you!",BOOKS,3,0.738,3,ja,chimney,"[{""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.84}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.98}, {""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.95}]"
REQ_2025_00000357,2025-11-05 10:56:08.014395,CH_KZ_94523,71.1804805,36.588414,Norway,Africa/Lome,"Hi Santa! My name is Jennifer and I am 6 years old. This year I want stuffed animal, doll, and board game. I've been very good and helped my mom. Thank you!",TOYS,3,0.746,2,zh,stocking,"[{""item_name"": ""stuffed animal"", ""category"": ""TOYS"", ""confidence_score"": 0.87}, {""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 0.96}, {""item_name"": ""board game"", ""category"": ""TOYS"", ""confidence_score"": 0.95}]"
REQ_2025_00000852,2025-11-05 11:31:31.132545,CH_BI_15624,6.301659,-31.107255,Botswana,Asia/Kabul,"Dear Santa, I have been very excellent this year. For Christmas, I would really like robot and maybe headphones. I promise to be kind to others. Love, Donna",ELECTRONICS,3,0.948,4,en,tree,"[{""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.93}, {""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.99}, {""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.88}]"
REQ_2025_00000218,2025-11-05 12:51:35.842078,CH_CI_65278,7.084854,107.816528,Mexico,Europe/Zurich,"Hi Santa! My name is Jason and I am 8 years old. This year I want chapter book, picture book, and coloring book. I've been trying my best and helped my brother. Thank you!",BOOKS,3,0.86,2,es,tree,"[{""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.94}, {""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.81}, {""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.99}]"
REQ_2025_00000931,2025-11-05 14:01:44.192731,CH_FJ_71251,-60.0503895,112.224676,Togo,Europe/Bratislava,"Hi Santa! My name is Donna and I am 5 years old. This year I want coloring book, picture book, and chapter book. I've been trying my best and helped my grandparents. Thank you!",BOOKS,3,0.611,5,en,chimney,"[{""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.93}, {""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.98}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.88}]"
REQ_2025_00000757,2025-11-05 14:41:48.108320,CH_GM_39662,-28.508356,146.155084,American Samoa,America/Managua,"Santa, please bring me skateboard for Christmas. I really need it because my old one broke. I've been very good all year. From Rebekah",SPORTS,3,0.985,3,fr,mailbox,"[{""item_name"": ""skateboard"", ""category"": ""SPORTS"", ""confidence_score"": 0.82}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.95}, {""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.99}]"
REQ_2025_00000989,2025-11-05 16:00:46.957079,CH_CL_27527,-23.6835325,-4.70684,Tunisia,Asia/Magadan,"Dear Santa, I have been very helpful this year. For Christmas, I would really like smartwatch and maybe robot. I promise to do my homework. Love, Richard",ELECTRONICS,3,0.676,1,fr,tree,"[{""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.92}, {""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.98}, {""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.93}]"
REQ_2025_00000674,2025-11-05 16:13:19.128266,CH_NR_43033,36.19943,-143.578924,Equatorial Guinea,Asia/Dhaka,"Santa, please bring me headphones for Christmas. I really need it because it would help me in school. I've been kind all year. From Michelle",ELECTRONICS,3,0.765,3,fr,chimney,"[{""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.86}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.91}, {""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.88}]"
REQ_2025_00000747,2025-11-05 16:22:12.946293,CH_FR_16094,28.046157,-105.679686,Cocos (Keeling) Islands,Asia/Bahrain,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like stuffed animal and maybe LEGO set. I promise to share with my siblings. Love, Kevin",TOYS,3,0.816,5,fr,tree,"[{""item_name"": ""stuffed animal"", ""category"": ""TOYS"", ""confidence_score"": 0.82}, {""item_name"": ""LEGO set"", ""category"": ""TOYS"", ""confidence_score"": 0.87}, {""item_name"": ""action figure"", ""category"": ""TOYS"", ""confidence_score"": 0.84}]"
REQ_2025_00000979,2025-11-05 16:41:13.508131,CH_BF_60630,68.921822,71.905033,Georgia,Africa/Accra,"Hi Santa! My name is Timothy and I am 6 years old. This year I want art supplies, science kit, and musical instrument. I've been good and helped my grandparents. Thank you!",CREATIVE,3,0.98,5,pt,chimney,"[{""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.92}, {""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.95}, {""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.95}]"
REQ_2025_00000671,2025-11-05 17:03:55.737485,CH_GD_49603,-65.0318665,-158.205674,New Zealand,Pacific/Nauru,"Hi Santa! My name is Wendy and I am 4 years old. This year I want science kit, musical instrument, and craft kit. I've been excellent and helped my grandparents. Thank you!",CREATIVE,3,0.71,2,es,stocking,"[{""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.99}, {""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.92}, {""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.88}]"
REQ_2025_00000535,2025-11-05 17:36:50.153409,CH_AE_90777,-1.8136645,179.469996,Cocos (Keeling) Islands,Pacific/Majuro,"Santa, please bring me musical instrument for Christmas. I really need it because my old one broke. I've been kind all year. From Norma",CREATIVE,3,0.676,1,zh,stocking,"[{""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.85}, {""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.95}, {""item_name"": ""building blocks"", ""category"": ""CREATIVE"", ""confidence_score"": 0.99}]"
REQ_2025_00000689,2025-11-05 18:05:36.444537,CH_MA_87483,-42.224021,2.327454,Bangladesh,Africa/Djibouti,"Dear Santa, I have been very very good this year. For Christmas, I would really like science kit and maybe art supplies. I promise to share with my siblings. Love, Brittney",CREATIVE,3,0.851,1,fr,chimney,"[{""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.84}, {""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.87}, {""item_name"": ""building blocks"", ""category"": ""CREATIVE"", ""confidence_score"": 0.82}]"
REQ_2025_00000765,2025-11-05 19:02:11.904859,CH_ID_23277,73.7712165,62.685605,Cuba,America/Grenada,"Santa, please bring me bicycle for Christmas. I really need it because all my friends have one. I've been helpful all year. From Matthew",SPORTS,3,0.966,1,zh,stocking,"[{""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.92}, {""item_name"": ""soccer ball"", ""category"": ""SPORTS"", ""confidence_score"": 0.93}, {""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.95}]"
REQ_2025_00000457,2025-11-05 19:24:37.951942,CH_BG_90012,-44.455062,11.624397,Botswana,Asia/Aden,"Dear Santa, I have been very kind this year. For Christmas, I would really like board game and maybe toy car. I promise to help with chores. Love, Sarah",TOYS,3,0.802,3,pt,stocking,"[{""item_name"": ""board game"", ""category"": ""TOYS"", ""confidence_score"": 1.0}, {""item_name"": ""toy car"", ""category"": ""TOYS"", ""confidence_score"": 0.94}, {""item_name"": ""LEGO set"", ""category"": ""TOYS"", ""confidence_score"": 0.85}]"
REQ_2025_00000558,2025-11-05 19:44:30.295836,CH_MK_28590,37.785761,176.544237,Mali,America/Guyana,"Dear Santa, I have been very good this year. For Christmas, I would really like coloring book and maybe picture book. I promise to help with chores. Love, Jerry",BOOKS,3,0.6,2,en,tree,"[{""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.89}, {""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.83}, {""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.93}]"
REQ_2025_00000238,2025-11-05 19:56:46.112109,CH_GA_59992,-21.5295085,118.080787,Congo,Asia/Choibalsan,"Santa, please bring me coloring book for Christmas. I really need it because it would help me in school. I've been excellent all year. From Anna",BOOKS,3,0.758,1,ja,tree,"[{""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.91}, {""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.83}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.88}]"
REQ_2025_00000387,2025-11-05 19:57:21.531539,CH_PA_65586,-71.919406,-51.051769,Malta,Europe/Bucharest,"Santa, please bring me coloring book for Christmas. I really need it because it would help me in school. I've been good all year. From Emily",BOOKS,3,0.686,2,zh,chimney,"[{""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.95}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.86}, {""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.89}]"
REQ_2025_00000525,2025-11-05 20:24:56.009831,CH_VN_37192,-0.0539455,131.741315,Niue,Europe/Paris,"Santa, please bring me headphones for Christmas. I really need it because my old one broke. I've been helpful all year. From Stephanie",ELECTRONICS,3,0.986,1,fr,tree,"[{""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.8}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.89}, {""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.86}]"
